Premise Type,Dairy,Non Dairy,Totals,Dairy holdings,,Herd ,Number of cattle ,Number of holdings
Agricultural Holding,107,2,109,98.17%,,,,
Agricultural Holding,101,8,109,92.66%,,,,
Agricultural Holding,82,27,109,75.23%,,,,
Agricultural Holding,104,5,109,95.41%,,,,
Agricultural Holding,99,10,109,90.83%,,,,
Agricultural Holding,94,15,109,86.24%,,,,
Agricultural Holding,102,7,109,93.58%,,,,
Agricultural Holding,57,52,109,52.29%,,,,
Agricultural Holding,61,48,109,55.96%,,,,
Agricultural Holding,86,23,109,78.90%,,,,
Agricultural Holding,104,5,109,95.41%,,,,
Agricultural Holding,107,2,109,98.17%,,,,
Agricultural Holding,87,22,109,79.82%,,,,
Agricultural Holding,108,1,109,99.08%,,,,
Agricultural Holding,100,9,109,91.74%,,,,
Agricultural Holding,105,4,109,96.33%,,,,
Agricultural Holding,109,0,109,100.00%,,,,
Agricultural Holding,61,49,110,55.45%,,,,
Agricultural Holding,66,44,110,60.00%,,,,
Agricultural Holding,110,0,110,100.00%,,,,
Agricultural Holding,82,28,110,74.55%,,,,
Agricultural Holding,70,40,110,63.64%,,,,
Agricultural Holding,106,4,110,96.36%,,,,
Agricultural Holding,83,27,110,75.45%,,,,
Agricultural Holding,106,4,110,96.36%,,,,
Agricultural Holding,94,16,110,85.45%,,,,
Agricultural Holding,108,2,110,98.18%,,,,
Agricultural Holding,108,2,110,98.18%,,,,
Agricultural Holding,85,25,110,77.27%,,,,
Agricultural Holding,74,36,110,67.27%,,,,
Agricultural Holding,64,46,110,58.18%,,,,
Agricultural Holding,81,29,110,73.64%,,,,
Agricultural Holding,67,43,110,60.91%,,,,
Agricultural Holding,96,14,110,87.27%,,,,
Agricultural Holding,98,12,110,89.09%,,,,
Agricultural Holding,110,0,110,100.00%,,,,
Agricultural Holding,100,10,110,90.91%,,,,
Agricultural Holding,103,7,110,93.64%,,,,
Agricultural Holding,90,20,110,81.82%,,,,
Agricultural Holding,110,0,110,100.00%,,,,
Agricultural Holding,102,8,110,92.73%,,,,
Agricultural Holding,62,48,110,56.36%,,,,
Agricultural Holding,101,9,110,91.82%,,,,
Agricultural Holding,61,49,110,55.45%,,,,
Agricultural Holding,90,20,110,81.82%,,,,
Agricultural Holding,94,16,110,85.45%,,,,
Agricultural Holding,109,1,110,99.09%,,,,
Agricultural Holding,78,32,110,70.91%,,,,
Agricultural Holding,90,20,110,81.82%,,,,
Agricultural Holding,68,42,110,61.82%,,,,
Agricultural Holding,76,34,110,69.09%,,,,
Agricultural Holding,81,29,110,73.64%,,,,
Agricultural Holding,83,27,110,75.45%,,,,
Agricultural Holding,107,3,110,97.27%,,,,
Agricultural Holding,89,21,110,80.91%,,,,
Agricultural Holding,110,0,110,100.00%,,,,
Agricultural Holding,94,16,110,85.45%,,,,
Agricultural Holding,93,18,111,83.78%,,,,
Agricultural Holding,93,18,111,83.78%,,,,
Agricultural Holding,80,31,111,72.07%,,,,
Agricultural Holding,81,30,111,72.97%,,,,
Agricultural Holding,99,12,111,89.19%,,,,
Agricultural Holding,106,5,111,95.50%,,,,
Agricultural Holding,100,11,111,90.09%,,,,
Agricultural Holding,104,7,111,93.69%,,,,
Agricultural Holding,66,45,111,59.46%,,,,
Agricultural Holding,106,5,111,95.50%,,,,
Agricultural Holding,63,48,111,56.76%,,,,
Agricultural Holding,63,48,111,56.76%,,,,
Agricultural Holding,86,25,111,77.48%,,,,
Agricultural Holding,109,2,111,98.20%,,,,
Agricultural Holding,109,2,111,98.20%,,,,
Agricultural Holding,108,3,111,97.30%,,,,
Agricultural Holding,96,15,111,86.49%,,,,
Agricultural Holding,62,49,111,55.86%,,,,
Agricultural Holding,108,3,111,97.30%,,,,
Agricultural Holding,110,1,111,99.10%,,,,
Agricultural Holding,92,19,111,82.88%,,,,
Agricultural Holding,99,12,111,89.19%,,,,
Agricultural Holding,95,16,111,85.59%,,,,
Agricultural Holding,111,0,111,100.00%,,,,
Agricultural Holding,103,8,111,92.79%,,,,
Agricultural Holding,81,30,111,72.97%,,,,
Agricultural Holding,101,10,111,90.99%,,,,
Agricultural Holding,88,23,111,79.28%,,,,
Agricultural Holding,105,7,112,93.75%,,,,
Agricultural Holding,89,23,112,79.46%,,,,
Agricultural Holding,96,16,112,85.71%,,,,
Agricultural Holding,56,56,112,50.00%,,,,
Agricultural Holding,56,56,112,50.00%,,,,
Agricultural Holding,107,5,112,95.54%,,,,
Agricultural Holding,104,8,112,92.86%,,,,
Agricultural Holding,72,40,112,64.29%,,,,
Agricultural Holding,84,28,112,75.00%,,,,
Agricultural Holding,75,37,112,66.96%,,,,
Agricultural Holding,98,14,112,87.50%,,,,
Agricultural Holding,97,15,112,86.61%,,,,
Agricultural Holding,111,1,112,99.11%,,,,
Landless Keeper,66,46,112,58.93%,,,,
Agricultural Holding,99,13,112,88.39%,,,,
Agricultural Holding,83,29,112,74.11%,,,,
Agricultural Holding,90,22,112,80.36%,,,,
Agricultural Holding,73,39,112,65.18%,,,,
Agricultural Holding,111,1,112,99.11%,,,,
Agricultural Holding,103,9,112,91.96%,,,,
Agricultural Holding,111,1,112,99.11%,,,,
Agricultural Holding,84,28,112,75.00%,,,,
Agricultural Holding,103,9,112,91.96%,,,,
Agricultural Holding,77,35,112,68.75%,,,,
Agricultural Holding,94,18,112,83.93%,,,,
Agricultural Holding,104,8,112,92.86%,,,,
Agricultural Holding,112,0,112,100.00%,,,,
Agricultural Holding,106,6,112,94.64%,,,,
Agricultural Holding,112,0,112,100.00%,,,,
Agricultural Holding,70,42,112,62.50%,,,,
Agricultural Holding,79,33,112,70.54%,,,,
Agricultural Holding,108,4,112,96.43%,,,,
Agricultural Holding,65,47,112,58.04%,,,,
Agricultural Holding,66,46,112,58.93%,,,,
Agricultural Holding,106,6,112,94.64%,,,,
Agricultural Holding,109,3,112,97.32%,,,,
Agricultural Holding,81,31,112,72.32%,,,,
Agricultural Holding,103,9,112,91.96%,,,,
Agricultural Holding,70,42,112,62.50%,,,,
Agricultural Holding,103,9,112,91.96%,,,,
Agricultural Holding,108,4,112,96.43%,,,,
Agricultural Holding,56,56,112,50.00%,,,,
Agricultural Holding,60,52,112,53.57%,,,,
Agricultural Holding,95,17,112,84.82%,,,,
Agricultural Holding,78,34,112,69.64%,,,,
Agricultural Holding,112,0,112,100.00%,,,,
Agricultural Holding,73,39,112,65.18%,,,,
Agricultural Holding,58,54,112,51.79%,,,,
Agricultural Holding,95,17,112,84.82%,,,,
Agricultural Holding,81,32,113,71.68%,,,,
Agricultural Holding,108,5,113,95.58%,,,,
Agricultural Holding,113,0,113,100.00%,,,,
Agricultural Holding,85,28,113,75.22%,,,,
Agricultural Holding,74,39,113,65.49%,,,,
Agricultural Holding,91,22,113,80.53%,,,,
Agricultural Holding,111,2,113,98.23%,,,,
Agricultural Holding,94,19,113,83.19%,,,,
Agricultural Holding,97,16,113,85.84%,,,,
Agricultural Holding,84,29,113,74.34%,,,,
Agricultural Holding,84,29,113,74.34%,,,,
Agricultural Holding,108,5,113,95.58%,,,,
Agricultural Holding,66,47,113,58.41%,,,,
Agricultural Holding,104,9,113,92.04%,,,,
Agricultural Holding,110,3,113,97.35%,,,,
Agricultural Holding,99,14,113,87.61%,,,,
Agricultural Holding,82,31,113,72.57%,,,,
Agricultural Holding,106,7,113,93.81%,,,,
Agricultural Holding,107,6,113,94.69%,,,,
Agricultural Holding,69,44,113,61.06%,,,,
Agricultural Holding,109,4,113,96.46%,,,,
Agricultural Holding,102,11,113,90.27%,,,,
Agricultural Holding,112,1,113,99.12%,,,,
Agricultural Holding,108,5,113,95.58%,,,,
Agricultural Holding,103,10,113,91.15%,,,,
Agricultural Holding,100,13,113,88.50%,,,,
Agricultural Holding,62,51,113,54.87%,,,,
Agricultural Holding,95,18,113,84.07%,,,,
Agricultural Holding,97,16,113,85.84%,,,,
Agricultural Holding,86,27,113,76.11%,,,,
Agricultural Holding,113,0,113,100.00%,,,,
Agricultural Holding,96,17,113,84.96%,,,,
Agricultural Holding,106,7,113,93.81%,,,,
Agricultural Holding,99,14,113,87.61%,,,,
Agricultural Holding,113,0,113,100.00%,,,,
Agricultural Holding,102,11,113,90.27%,,,,
Agricultural Holding,106,7,113,93.81%,,,,
Agricultural Holding,101,12,113,89.38%,,,,
Agricultural Holding,95,18,113,84.07%,,,,
Agricultural Holding,75,38,113,66.37%,,,,
Agricultural Holding,91,22,113,80.53%,,,,
Agricultural Holding,109,4,113,96.46%,,,,
Agricultural Holding,113,0,113,100.00%,,,,
Agricultural Holding,112,2,114,98.25%,,,,
Agricultural Holding,66,48,114,57.89%,,,,
Agricultural Holding,80,34,114,70.18%,,,,
Agricultural Holding,92,22,114,80.70%,,,,
Agricultural Holding,86,28,114,75.44%,,,,
Agricultural Holding,111,3,114,97.37%,,,,
Agricultural Holding,83,31,114,72.81%,,,,
Agricultural Holding,109,5,114,95.61%,,,,
Agricultural Holding,96,18,114,84.21%,,,,
Agricultural Holding,102,12,114,89.47%,,,,
Agricultural Holding,104,10,114,91.23%,,,,
Agricultural Holding,98,16,114,85.96%,,,,
Agricultural Holding,96,18,114,84.21%,,,,
Agricultural Holding,69,45,114,60.53%,,,,
Agricultural Holding,111,3,114,97.37%,,,,
Agricultural Holding,101,13,114,88.60%,,,,
Agricultural Holding,80,34,114,70.18%,,,,
Agricultural Holding,112,2,114,98.25%,,,,
Agricultural Holding,102,12,114,89.47%,,,,
Agricultural Holding,104,10,114,91.23%,,,,
Agricultural Holding,114,0,114,100.00%,,,,
Agricultural Holding,114,0,114,100.00%,,,,
Agricultural Holding,85,29,114,74.56%,,,,
Agricultural Holding,108,6,114,94.74%,,,,
Agricultural Holding,58,56,114,50.88%,,,,
Agricultural Holding,88,26,114,77.19%,,,,
Agricultural Holding,107,7,114,93.86%,,,,
Agricultural Holding,113,1,114,99.12%,,,,
Agricultural Holding,74,40,114,64.91%,,,,
Agricultural Holding,97,17,114,85.09%,,,,
Agricultural Holding,99,15,114,86.84%,,,,
Agricultural Holding,110,4,114,96.49%,,,,
Agricultural Holding,94,20,114,82.46%,,,,
Agricultural Holding,99,15,114,86.84%,,,,
Agricultural Holding,102,12,114,89.47%,,,,
Agricultural Holding,108,6,114,94.74%,,,,
Agricultural Holding,99,15,114,86.84%,,,,
Agricultural Holding,114,0,114,100.00%,,,,
Agricultural Holding,98,16,114,85.96%,,,,
Agricultural Holding,114,0,114,100.00%,,,,
Agricultural Holding,77,37,114,67.54%,,,,
Agricultural Holding,109,5,114,95.61%,,,,
Agricultural Holding,103,11,114,90.35%,,,,
Agricultural Holding,79,35,114,69.30%,,,,
Agricultural Holding,76,38,114,66.67%,,,,
Agricultural Holding,110,4,114,96.49%,,,,
Agricultural Holding,114,0,114,100.00%,,,,
Agricultural Holding,102,12,114,89.47%,,,,
Agricultural Holding,109,5,114,95.61%,,,,
Agricultural Holding,96,18,114,84.21%,,,,
Agricultural Holding,61,53,114,53.51%,,,,
Agricultural Holding,112,2,114,98.25%,,,,
Agricultural Holding,104,10,114,91.23%,,,,
Agricultural Holding,95,19,114,83.33%,,,,
Agricultural Holding,114,0,114,100.00%,,,,
Agricultural Holding,105,9,114,92.11%,,,,
Agricultural Holding,114,1,115,99.13%,,,,
Agricultural Holding,111,4,115,96.52%,,,,
Agricultural Holding,115,0,115,100.00%,,,,
Agricultural Holding,62,53,115,53.91%,,,,
Agricultural Holding,78,37,115,67.83%,,,,
Agricultural Holding,109,6,115,94.78%,,,,
Agricultural Holding,102,13,115,88.70%,,,,
Agricultural Holding,80,35,115,69.57%,,,,
Agricultural Holding,58,57,115,50.43%,,,,
Agricultural Holding,98,17,115,85.22%,,,,
Agricultural Holding,104,11,115,90.43%,,,,
Agricultural Holding,113,2,115,98.26%,,,,
Agricultural Holding,114,1,115,99.13%,,,,
Agricultural Holding,114,1,115,99.13%,,,,
Agricultural Holding,114,1,115,99.13%,,,,
Agricultural Holding,109,6,115,94.78%,,,,
Agricultural Holding,87,28,115,75.65%,,,,
Agricultural Holding,97,18,115,84.35%,,,,
Agricultural Holding,95,20,115,82.61%,,,,
Agricultural Holding,92,23,115,80.00%,,,,
Agricultural Holding,70,45,115,60.87%,,,,
Agricultural Holding,108,7,115,93.91%,,,,
Agricultural Holding,86,29,115,74.78%,,,,
Agricultural Holding,99,16,115,86.09%,,,,
Agricultural Holding,111,4,115,96.52%,,,,
Agricultural Holding,106,9,115,92.17%,,,,
Agricultural Holding,96,19,115,83.48%,,,,
Agricultural Holding,110,5,115,95.65%,,,,
Agricultural Holding,81,34,115,70.43%,,,,
Agricultural Holding,107,8,115,93.04%,,,,
Agricultural Holding,112,3,115,97.39%,,,,
Agricultural Holding,88,27,115,76.52%,,,,
Agricultural Holding,112,3,115,97.39%,,,,
Agricultural Holding,112,3,115,97.39%,,,,
Agricultural Holding,103,12,115,89.57%,,,,
Agricultural Holding,85,30,115,73.91%,,,,
Agricultural Holding,102,13,115,88.70%,,,,
Agricultural Holding,106,9,115,92.17%,,,,
Agricultural Holding,113,2,115,98.26%,,,,
Agricultural Holding,110,6,116,94.83%,,,,
Agricultural Holding,64,52,116,55.17%,,,,
Agricultural Holding,80,36,116,68.97%,,,,
Agricultural Holding,101,15,116,87.07%,,,,
Agricultural Holding,111,5,116,95.69%,,,,
Agricultural Holding,72,44,116,62.07%,,,,
Agricultural Holding,70,46,116,60.34%,,,,
Agricultural Holding,109,7,116,93.97%,,,,
Agricultural Holding,95,21,116,81.90%,,,,
Agricultural Holding,115,1,116,99.14%,,,,
Agricultural Holding,87,29,116,75.00%,,,,
Agricultural Holding,103,13,116,88.79%,,,,
Agricultural Holding,59,57,116,50.86%,,,,
Agricultural Holding,62,54,116,53.45%,,,,
Agricultural Holding,116,0,116,100.00%,,,,
Agricultural Holding,78,38,116,67.24%,,,,
Agricultural Holding,81,35,116,69.83%,,,,
Agricultural Holding,110,6,116,94.83%,,,,
Agricultural Holding,83,33,116,71.55%,,,,
Agricultural Holding,93,23,116,80.17%,,,,
Agricultural Holding,98,18,116,84.48%,,,,
Agricultural Holding,115,1,116,99.14%,,,,
Agricultural Holding,101,15,116,87.07%,,,,
Agricultural Holding,112,4,116,96.55%,,,,
Agricultural Holding,78,38,116,67.24%,,,,
Agricultural Holding,103,13,116,88.79%,,,,
Agricultural Holding,108,9,117,92.31%,,,,
Agricultural Holding,112,5,117,95.73%,,,,
Agricultural Holding,113,4,117,96.58%,,,,
Agricultural Holding,108,9,117,92.31%,,,,
Agricultural Holding,100,17,117,85.47%,,,,
Agricultural Holding,82,35,117,70.09%,,,,
Agricultural Holding,62,55,117,52.99%,,,,
Agricultural Holding,114,3,117,97.44%,,,,
Agricultural Holding,79,38,117,67.52%,,,,
Agricultural Holding,114,3,117,97.44%,,,,
Agricultural Holding,103,14,117,88.03%,,,,
Agricultural Holding,95,22,117,81.20%,,,,
Agricultural Holding,114,3,117,97.44%,,,,
Agricultural Holding,70,47,117,59.83%,,,,
Agricultural Holding,62,55,117,52.99%,,,,
Agricultural Holding,101,16,117,86.32%,,,,
Agricultural Holding,98,19,117,83.76%,,,,
Agricultural Holding,116,1,117,99.15%,,,,
Agricultural Holding,108,9,117,92.31%,,,,
Agricultural Holding,110,7,117,94.02%,,,,
Agricultural Holding,116,1,117,99.15%,,,,
Agricultural Holding,93,24,117,79.49%,,,,
Agricultural Holding,115,2,117,98.29%,,,,
Agricultural Holding,111,6,117,94.87%,,,,
Agricultural Holding,117,0,117,100.00%,,,,
Agricultural Holding,100,17,117,85.47%,,,,
Agricultural Holding,93,24,117,79.49%,,,,
Agricultural Holding,99,18,117,84.62%,,,,
Agricultural Holding,82,35,117,70.09%,,,,
Agricultural Holding,114,3,117,97.44%,,,,
Agricultural Holding,113,4,117,96.58%,,,,
Agricultural Holding,106,11,117,90.60%,,,,
Agricultural Holding,112,5,117,95.73%,,,,
Agricultural Holding,105,12,117,89.74%,,,,
Agricultural Holding,67,50,117,57.26%,,,,
Agricultural Holding,100,17,117,85.47%,,,,
Agricultural Holding,104,13,117,88.89%,,,,
Agricultural Holding,117,0,117,100.00%,,,,
Agricultural Holding,104,13,117,88.89%,,,,
Agricultural Holding,84,33,117,71.79%,,,,
Agricultural Holding,105,12,117,89.74%,,,,
Agricultural Holding,110,7,117,94.02%,,,,
Agricultural Holding,107,10,117,91.45%,,,,
Agricultural Holding,113,4,117,96.58%,,,,
Agricultural Holding,110,8,118,93.22%,,,,
Agricultural Holding,66,52,118,55.93%,,,,
Agricultural Holding,91,27,118,77.12%,,,,
Agricultural Holding,92,26,118,77.97%,,,,
Agricultural Holding,73,45,118,61.86%,,,,
Agricultural Holding,118,0,118,100.00%,,,,
Agricultural Holding,82,36,118,69.49%,,,,
Agricultural Holding,106,12,118,89.83%,,,,
Agricultural Holding,99,19,118,83.90%,,,,
Agricultural Holding,94,24,118,79.66%,,,,
Agricultural Holding,95,23,118,80.51%,,,,
Agricultural Holding,85,33,118,72.03%,,,,
Agricultural Holding,115,3,118,97.46%,,,,
Agricultural Holding,118,0,118,100.00%,,,,
Agricultural Holding,113,5,118,95.76%,,,,
Agricultural Holding,115,3,118,97.46%,,,,
Agricultural Holding,112,6,118,94.92%,,,,
Agricultural Holding,66,52,118,55.93%,,,,
Agricultural Holding,115,3,118,97.46%,,,,
Agricultural Holding,107,11,118,90.68%,,,,
Agricultural Holding,118,0,118,100.00%,,,,
Agricultural Holding,111,7,118,94.07%,,,,
Agricultural Holding,115,3,118,97.46%,,,,
Agricultural Holding,90,28,118,76.27%,,,,
Agricultural Holding,118,0,118,100.00%,,,,
Agricultural Holding,117,1,118,99.15%,,,,
Agricultural Holding,118,0,118,100.00%,,,,
Agricultural Holding,100,18,118,84.75%,,,,
Agricultural Holding,66,52,118,55.93%,,,,
Agricultural Holding,112,6,118,94.92%,,,,
Agricultural Holding,103,15,118,87.29%,,,,
Agricultural Holding,73,45,118,61.86%,,,,
Agricultural Holding,93,25,118,78.81%,,,,
Agricultural Holding,62,56,118,52.54%,,,,
Agricultural Holding,94,24,118,79.66%,,,,
Agricultural Holding,114,4,118,96.61%,,,,
Agricultural Holding,85,33,118,72.03%,,,,
Agricultural Holding,113,5,118,95.76%,,,,
Agricultural Holding,116,2,118,98.31%,,,,
Agricultural Holding,109,9,118,92.37%,,,,
Agricultural Holding,101,17,118,85.59%,,,,
Agricultural Holding,78,40,118,66.10%,,,,
Agricultural Holding,112,6,118,94.92%,,,,
Agricultural Holding,60,58,118,50.85%,,,,
Agricultural Holding,109,9,118,92.37%,,,,
Agricultural Holding,64,54,118,54.24%,,,,
Agricultural Holding,118,0,118,100.00%,,,,
Agricultural Holding,117,1,118,99.15%,,,,
Agricultural Holding,108,10,118,91.53%,,,,
Agricultural Holding,92,26,118,77.97%,,,,
Agricultural Holding,92,26,118,77.97%,,,,
Agricultural Holding,85,33,118,72.03%,,,,
Agricultural Holding,112,6,118,94.92%,,,,
Agricultural Holding,107,11,118,90.68%,,,,
Agricultural Holding,111,7,118,94.07%,,,,
Agricultural Holding,111,7,118,94.07%,,,,
Agricultural Holding,119,0,119,100.00%,,,,
Agricultural Holding,65,54,119,54.62%,,,,
Agricultural Holding,68,51,119,57.14%,,,,
Agricultural Holding,90,29,119,75.63%,,,,
Agricultural Holding,77,42,119,64.71%,,,,
Agricultural Holding,72,47,119,60.50%,,,,
Agricultural Holding,67,52,119,56.30%,,,,
Agricultural Holding,112,7,119,94.12%,,,,
Agricultural Holding,83,36,119,69.75%,,,,
Agricultural Holding,113,6,119,94.96%,,,,
Agricultural Holding,110,9,119,92.44%,,,,
Agricultural Holding,64,55,119,53.78%,,,,
Agricultural Holding,102,17,119,85.71%,,,,
Agricultural Holding,98,21,119,82.35%,,,,
Agricultural Holding,87,32,119,73.11%,,,,
Agricultural Holding,88,31,119,73.95%,,,,
Agricultural Holding,68,51,119,57.14%,,,,
Agricultural Holding,71,48,119,59.66%,,,,
Agricultural Holding,116,3,119,97.48%,,,,
Agricultural Holding,92,27,119,77.31%,,,,
Agricultural Holding,108,11,119,90.76%,,,,
Agricultural Holding,111,8,119,93.28%,,,,
Agricultural Holding,115,4,119,96.64%,,,,
Agricultural Holding,97,22,119,81.51%,,,,
Agricultural Holding,116,3,119,97.48%,,,,
Agricultural Holding,60,59,119,50.42%,,,,
Agricultural Holding,109,10,119,91.60%,,,,
Agricultural Holding,116,3,119,97.48%,,,,
Agricultural Holding,118,1,119,99.16%,,,,
Agricultural Holding,115,4,119,96.64%,,,,
Agricultural Holding,119,0,119,100.00%,,,,
Agricultural Holding,102,17,119,85.71%,,,,
Agricultural Holding,98,21,119,82.35%,,,,
Agricultural Holding,109,10,119,91.60%,,,,
Agricultural Holding,107,13,120,89.17%,,,,
Agricultural Holding,120,0,120,100.00%,,,,
Agricultural Holding,120,0,120,100.00%,,,,
Agricultural Holding,114,6,120,95.00%,,,,
Agricultural Holding,114,6,120,95.00%,,,,
Agricultural Holding,117,3,120,97.50%,,,,
Agricultural Holding,78,42,120,65.00%,,,,
Agricultural Holding,116,4,120,96.67%,,,,
Agricultural Holding,62,58,120,51.67%,,,,
Agricultural Holding,111,9,120,92.50%,,,,
Agricultural Holding,80,40,120,66.67%,,,,
Agricultural Holding,120,0,120,100.00%,,,,
Agricultural Holding,75,45,120,62.50%,,,,
Agricultural Holding,87,33,120,72.50%,,,,
Agricultural Holding,120,0,120,100.00%,,,,
Agricultural Holding,96,24,120,80.00%,,,,
Agricultural Holding,110,10,120,91.67%,,,,
Agricultural Holding,62,58,120,51.67%,,,,
Agricultural Holding,112,8,120,93.33%,,,,
Agricultural Holding,78,42,120,65.00%,,,,
Agricultural Holding,117,3,120,97.50%,,,,
Agricultural Holding,84,36,120,70.00%,,,,
Agricultural Holding,120,0,120,100.00%,,,,
Agricultural Holding,115,5,120,95.83%,,,,
Agricultural Holding,77,43,120,64.17%,,,,
Agricultural Holding,97,23,120,80.83%,,,,
Agricultural Holding,87,33,120,72.50%,,,,
Agricultural Holding,100,20,120,83.33%,,,,
Agricultural Holding,72,48,120,60.00%,,,,
Agricultural Holding,74,46,120,61.67%,,,,
Agricultural Holding,75,45,120,62.50%,,,,
Agricultural Holding,96,25,121,79.34%,,,,
Agricultural Holding,97,24,121,80.17%,,,,
Agricultural Holding,99,22,121,81.82%,,,,
Agricultural Holding,76,45,121,62.81%,,,,
Agricultural Holding,105,16,121,86.78%,,,,
Agricultural Holding,95,26,121,78.51%,,,,
Agricultural Holding,62,59,121,51.24%,,,,
Agricultural Holding,66,55,121,54.55%,,,,
Agricultural Holding,100,21,121,82.64%,,,,
Agricultural Holding,66,55,121,54.55%,,,,
