"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Project Delivery Profession","Scotland"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Graduates","18650","SEO","40185","50120","Graduates, Senior Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","18974","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Government IT Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","18974","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Intelligence Analysis","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","18974","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","AO","24330","28740","Chief Valuer Group, Assistant Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","EO","28360","34550","Chief Valuer Group, Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","EO","28360","34550","Chief Valuer Group, Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","EO (Band 5)","24330","28740","Chief Valuer Group, Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","EO (Band 5)","24330","28740","Chief Valuer Group, Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","Scotland"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","Scotland"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Human Resources Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","HEO (Band 4)","28360","34808","Chief Valuer Group, Higher Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Human Resources Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","18975","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","18975","AO","24330","28740","Council Tax, Assistant Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","18975","AO","24330","28740","Council Tax, Assistant Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18975","G7","54631","66683","District Valuer Services, Grade 7","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18975","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Property Professional Services","18975","G7","54631","66683","Property Professional Services, Grade 7","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19991","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19991","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19991","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19991","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Operational Delivery Profession","South East"
