"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"OD527","N/D","SCS1","Deputy Director Compliance Strategy role 2","The Directorate brings together work on Strategic Design and Investment (SD&I) and Strategic Planning and Insight (SP&I) to combine well-defined, action-oriented strategy with detailed understanding of risk to drive systemic action to address non-com","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD721","2274021","1.00","N/A","N/A","","Policy Profession","London","Jobshare","1"
"OD528","N/D","SCS1","Head of Business IT Services - Personal Taxes","CDIO Customer Service Group is responsible for the end-to-end customer journey across all contact platforms, utilising technology, and analytics to define contact strategy to provide a seamless customer experience at a personalised level.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD987","2672919","1.00","N/A","N/A","","Digital, Data and Technology Professions","North East","nan","1"
"OD532","N/D","SCS1","Deputy Director Scotland & Northern Ireland","HMRC's Large Business (LB) directorate handles the tax compliance of the UK's 2,000 largest and most complex businesses.","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD204","18563757","1.00","N/A","N/A","","Government Tax Profession","Northern Ireland","nan","1"
"OD533","N/D","SCS1","Deputy Director Agent Policy","Customer Insight and Design provide the voice of the customer in all areas of HMRC's business, and lead on the design of easy-to-use services. They gather and analyse insight based on customer experience and feed this into the design and testing of p","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD919","1311645","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD534","N/D","SCS1","Deputy Director Strategic Design Owner","Customer Strategy and Tax Design delivers fiscal and policy objectives across direct and indirect taxes for businesses and individuals and leads on customer focused design and delivery across HMRC.","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD230","1116526","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD535","N/D","SCS1","Head of Business Services for RIS","CDIO Customer Compliance & Sols Group is responsible for understanding the business needs, and delivering end-to-end service out to business customers, creating intelligent consumers of IT and enhancing the quality of the business outcomes across CDI","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD695","1196617","1.00","N/A","N/A","","Project Delivery Profession","Yorkshire and The Humber","nan","1"
"OD536","N/D","SCS1","Deputy Director - Profiling & Case Delivery","HMRC's Large Business (LB) directorate handles the tax compliance of the UK's 2,000 largest and most complex businesses.","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD273","36921545","0.92","N/A","N/A","","Operational Delivery Profession","East Midlands","nan","1"
"OD538","Vacant","SCS1","Deputy Director IPD (Technical)","Expert technical advisory team supporting policy and compliance teams on application of legislation and customer disputes.","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","N/A","contactUs@hmrc.gov.uk","OD369","0","1.00","N/A","N/A","","Other","West Midlands","nan","1"
"OD541","N/D","SCS1","Head of Function - Compliance Projects & Work Programme","HMRC's Large Business (LB) directorate handles the tax compliance of the UK's 2,000 largest and most complex businesses.","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD185","2618598","1.00","N/A","N/A","","Government Tax Profession","London","nan","1"
"OD543","Eliminated","SCS1","Director Customer Engagement Program -  Transformation","This is responsible for several major change programmes within Transformation Business Group and work with colleagues to deliver them in an enterprise way. We're working to change the way we engage with customers and transform customer journeys to be","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","N/A","contactUs@hmrc.gov.uk","OD151","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD545","N/D","SCS1","Deputy Director Culture, Improving Customer Experience","Improving Customer Experience is responsible for impacting and assuring policy and change programmes to reduce customer costs and improve customer experience, including those customers who need help. Ensure HMRC meets its equality and language obliga","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD230","3618007","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD548","N/D","SCS1","Head of PMO NI Delivery","POD Directorate is responsible for delivering unfettered access to the UK market for NI businesses and meeting the requirements of Windsor Framework.","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","0300 200 3300","contactUs@hmrc.gov.uk","OD770","4949249","1.00","N/A","N/A","","Project Delivery Profession","North East","nan","1"
"OD552","N/D","SCS1","Deputy Director, Data Science","CDIO Chief Data Office is responsible for defining and maintaining the departmental Data strategy for HMRC, as well as maintaining the HMRC Data Model and Standards for HMRC. CDIO CDO is responsible for setting the standards to which all data in HMRC","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD633","2014529","1.00","N/A","N/A","","Digital, Data and Technology Professions","London","nan","1"
"OD554","N/D","SCS1","Deputy Director Policy & Strategy","The Individuals and Small Business Compliance (ISBC) directorate deals with HMRC's largest and most diverse group of customers, around 45 million individuals and 5.7 million small businesses. ISBC is responsible for managing compliance risks across a","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD274","2186054","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD555","BAL MOORE","SCS2","Director of CS Finance, Planning & Performance","Finance, Planning and Performance are at the heart of great decisions, improving Customer Services. We are structured around 4 areas providing expert services to enable good decision making across Customer Services Group. This includes business plann","HM Revenue and Customs","HM Revenue and Customs","Customer Services","0300 200 3300","contactUs@hmrc.gov.uk","OD103","756104","1.00","105000","109999","","Other","London","nan","1"
"OD558","N/D","SCS1","Head of Business Services, Voice Services","CDIO Customer Service Group is responsible for the end-to-end customer journey across all contact platforms, utilising technology, and analytics to define contact strategy to provide a seamless customer experience at a personalised level.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD987","1744051","1.00","N/A","N/A","","Digital, Data and Technology Professions","Yorkshire and The Humber","nan","1"
"OD559T","Eliminated","SCS1","Deputy Director IT Procurement Transformation","CDIO Customer Compliance & Sols Group is responsible for understanding the business needs, and delivering end-to-end service out to business customers, creating intelligent consumers of IT and enhancing the quality of the business outcomes across CDI","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD633","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD562","FRANCESCA ROBERTS","SCS2","Director Customer Compliance Finance & Planning","Customer Compliance Finance and Planning Directorate provide an enabling service to Customer Compliance Group, influencing and supporting strategy development and group wide planning, improving CCG measures and management information, delivering robu","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD106","4578194","1.00","95000","99999","","Government Finance Profession","London","nan","1"
"OD563","N/D","SCS1","UCR Programme Director","CDIO Corporates Customer Strategy & Tax Design Group is responsible for designing and delivering a the tax and customs system, ensuring that it brings in revenue for public services and makes it easier for customers to get it right.","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD767","2924061","1.00","N/A","N/A","","Project Delivery Profession","East Midlands","nan","1"
"OD564","N/D","SCS1","Deputy Director B&C Operations","Benefits and Credits directorate (B&C) deal with Tax Credits, Child Benefit, Childcare Services and Help to Save Programme. B&C deliver Tax Credits to nearly 5 million families and more than 8 million children: and Child Benefit to nearly 8 million f","HM Revenue and Customs","HM Revenue and Customs","Customer Services","0300 200 3300","contactUs@hmrc.gov.uk","OD117","45836723","1.00","N/A","N/A","","Operational Delivery Profession","North West","nan","1"
"OD565","SARAH HARTLEY","SCS2","Director GB Delivery","GB delivery directorate delivers the changes needed to customs processes and systems, ensuring that ports are ready, and infrastructure is in place to enable goods to move between GB and EU; and importantly that all the actors in the chain are prepar","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","0300 200 3300","contactUs@hmrc.gov.uk","OD781","786343","1.00","105000","109999","","Project Delivery Profession","South East","nan","1"
"OD566","Vacant","SCS1","Deputy Director - Securing Our Technical Future Programme Director","Enterprise Platform Services - Change are responsible for enabling and supporting the pervasive and innovative use of data in HMRC. They are accountable for providing a wide range of cloud products and improving the resilience of HMRC's estate.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD582","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
