"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Suffolk - Environment Monitoring Analysis and Reporting","EA_DDEN","SG5","34330","42530","Team Leader Chief Executives Directorate","0.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Catchments Services - Account National","EA_DDOCS","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Norfolk - Management","EA_DDEN","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management Incident Management and Data and Evidence - Flood Resilience Leeds","EA_DDYOR","SG3","22433","26953","Team Member Chief Executives Directorate","2.81","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations Norfolk and Suffolk - Asset Performance Norfolk","EA_DDEN","SG4","27138","33534","Officer Chief Executives Directorate","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Permitting - Water Resources","EA_DDPCO","SG4","27138","33534","Officer Chief Executives Directorate","5.10","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Lincolnshire - Asset Performance South Humber and East Coast","EA_DDLNA","SG5","34330","42530","Advisor Chief Executives Directorate","4.19","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management - Programme","EA_DDLNA","SG6","43777","55080","Team Leader Environment and Business","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - Estuary and Coastal Monitoring","EA_DDMM1","SG5","34330","42530","Specialist Environment and Business","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Welland and Nene - Supra Area Mechanical, Electrical,Instrumentation, Control and Automation Department","EA_DDLNA","SG5","34330","42530","Advisor Chief Executives Directorate","6.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management East - Management","EA_DDEN","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Planning - Management","EA_DDEN","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Lincolnshire - Asset Performance Witham","EA_DDLNA","SG5","34330","42530","Advisor Chief Executives Directorate","4.61","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Norfolk - Environmental Permitting Regulations Installations Essex and Suffolk","EA_DDEN","SG5","34330","42530","Officer Chief Executives Directorate","9.16","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Waterways - Partnership and Development","EA_DDLNA","SG3","22433","26953","Team Member Chief Executives Directorate","1.50","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Business - Customers and Engagement","EA_DDEN","SG3","22433","26953","Team Member Chief Executives Directorate","1.68","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - Midlands","EA_DDPCM","SG7","54940","68783","Manager Chief Executives Directorate","3.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Welland and Nene - Field Spalding","EA_DDLNA","SG2","18102","22053","Team Member Environment and Business","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Legal - Legal Services - Chief Prosecutor","EA_DDCP","SG7","54940","68783","Senior Specialist Environment and Business","4.00","Law"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management East - Partnerships and Strategic Overview Essex","EA_DDEN","SG3","22433","26953","Team Member Chief Executives Directorate","1.50","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Business - Customers and Engagement","EA_DDEN","SG2","18102","22053","Team Member Environment and Business","2.30","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Ely - Environmental Permitting Regulations Installations Cambridgeshire and Bedfordshire","EA_DDEN","SG5","34330","42530","Officer Chief Executives Directorate","6.43","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Ely - Environmental Permitting Regulations Installations Radioactive Substance Regulation Norfolk","EA_DDEN","SG6","43777","55080","Team Leader Environment and Business","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Norfolk - Fisheries Biodiversity and Geomorphology","EA_DDEN","SG5","34330","42530","Specialist Chief Executives Directorate","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Lincolnshire - Asset Performance South Humber and East Coast","EA_DDLNA","SG3","22433","26953","Team Member Chief Executives Directorate","1.59","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - East","EA_DDPCM","SG6","43777","55080","Senior Officer Flood and Coastal Risk Management","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - National Enforcement Service - Enforcement and Investigations","EA_DDNES","SG5","34330","42530","Officer Chief Executives Directorate","3.00","Operational Research"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Business Strategy and Sustainable Places and Systems - Sustainable Places Delivery","EA_DDBSSPS","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Health Safety and Wellbeing - Complex Cases","EA_DDHSWN","SG7","54940","68783","Manager Chief Executives Directorate","3.00","Property and Asset Management"
