Merchant Category,Supplier,Service,Summary of purpose of expenditure,invoice_date,paid_date,net_amount
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-83.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1437.6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-46.68
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,2187.12
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-239.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,2191.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1136
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,729.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,669.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-26.12
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1009.6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1278.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,808
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-127.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1502.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-127.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1068
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1370.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,2600
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1442.08
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1331.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1394
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,600
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,600
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,900
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-49.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,560
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1982.08
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,510
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,3089.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,504
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-51.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,900
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,712
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-51.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,640
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-66.68
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1152.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,601.24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-47.44
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1088
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,819.6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,868
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-18.08
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,673.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,2200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1480
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-224.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1909.24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,728
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1188
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,842
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,539.6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,786.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-51.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,613.68
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-127.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1700
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-51.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1284
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-37.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1111.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-51.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1800
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,996.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-195.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1408
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1360
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1084
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,4612
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-127.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,734.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1348.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-109.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1990.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-1304
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,2231.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-26.68
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,880
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-146.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1727.12
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-79.68
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1295
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-24.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,640
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,529.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,800
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-51.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,849.12
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-221.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1276.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1722.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,622.24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,3057.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-114.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,2735.6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-51.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1010.6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,2042.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-119.24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1448.6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1440
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-687.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,2416
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-51.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,4429.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-25.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1572
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,-51.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,1767.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,642.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,11/09/2019,11/09/2019,904.64
